TimeStamp,AF7,FP1,FP2,AF8,O1,O2,I1,I2
1051732.442,13459.4,6300.4,-4765.7,16161.35,28776.6,243.43,8375.03,19207.43
1051732.446,13490.39,6382.61,-4707.67,16198.97,29230.65,638.29,9541.23,19904.66
1051732.45,13542.94,6545.4,-4620.74,16223.34,29459.72,837.71,10243.66,20311.31
1051732.454,13538.7,6516.12,-4633.67,16228.39,28996.38,523.0,9190.75,19756.46
1051732.458,13479.81,6327.3,-4755.5,16163.54,28729.87,312.52,8330.01,19332.36
1051732.462,13437.94,6305.6,-4782.11,16132.88,29180.29,638.44,9333.9,19904.66
1051732.466,13497.78,6476.36,-4688.31,16153.39,29519.85,817.25,10258.15,20262.39
1051732.47,13516.48,6495.05,-4672.38,16166.55,29148.77,555.94,9409.24,19852.74
1051732.474,13479.38,6354.05,-4721.64,16198.16,28750.09,322.1,8292.82,19364.65
1051732.478,13488.06,6335.69,-4736.52,16195.59,29107.81,600.15,9115.65,19779.16
1051732.482,13530.64,6496.95,-4655.93,16201.36,29496.77,800.9,10217.38,20214.08
1051732.486,13523.53,6514.26,-4665.38,16177.13,29212.19,614.64,9696.63,19976.86
1051732.49,13483.19,6363.06,-4736.04,16177.7,28690.01,238.66,8312.99,19269.42
1051732.494,13446.0,6283.24,-4790.07,16141.23,28995.33,451.56,8850.67,19584.32
1051732.498,13496.93,6443.5,-4709.44,16151.1,29472.88,805.57,10055.59,20257.71
1051732.502,13540.89,6541.16,-4639.15,16202.98,29340.84,756.41,9881.45,20229.96
1051732.506,13529.59,6429.48,-4687.64,16213.51,28793.53,316.52,8481.55,19389.87
1051732.51,13489.63,6316.04,-4745.48,16199.35,28912.93,380.33,8618.55,19428.88
1051732.514,13456.54,6382.85,-4738.62,16146.23,29406.07,709.06,9902.34,20068.22
1051732.518,13486.77,6489.9,-4690.93,16143.99,29447.85,753.83,10105.04,20228.67
1051732.522,13479.04,6406.26,-4718.97,16161.78,28902.58,364.26,8738.52,19539.64
1051732.526,13492.16,6308.22,-4749.06,16198.16,28843.69,396.35,8483.7,19486.72
1051732.53,13499.6,6412.6,-4692.75,16215.42,29268.55,702.52,9623.67,20088.63
1051732.534,13481.67,6496.33,-4681.64,16168.17,29448.37,737.0,10144.76,20240.74
1051732.538,13528.87,6479.69,-4671.62,16204.17,28978.92,404.93,8914.76,19635.78
1051732.542,13528.78,6356.38,-4715.49,16231.01,28753.57,317.19,8297.02,19367.41
1051732.546,13469.84,6341.7,-4761.55,16155.91,29218.06,669.67,9495.07,20034.41
1051732.55,13500.45,6494.38,-4674.77,16177.13,29552.18,866.99,10273.41,20446.88
1051732.5539,13529.21,6489.33,-4669.62,16195.73,29095.94,529.62,9235.43,19867.57
1051732.5579,13527.82,6362.39,-4712.53,16234.21,28759.48,316.14,8312.94,19403.41
1051732.5619,13507.08,6383.32,-4693.37,16247.7,29157.83,635.19,9312.77,19955.59
1051732.5659,13500.17,6480.36,-4685.74,16166.36,29489.38,829.55,10228.73,20429.9
1051732.5699,13534.74,6520.65,-4652.07,16205.5,29178.29,592.9,9502.03,20035.22
1051732.5739,13525.54,6399.3,-4698.75,16228.34,28751.42,333.93,8343.65,19468.64
1051732.5779,13451.24,6300.4,-4786.02,16162.78,29139.71,585.51,9129.33,19913.39
1051732.5819,13464.98,6428.0,-4722.55,16164.16,29510.45,835.61,10138.56,20476.92
1051732.5859,13502.93,6498.67,-4681.78,16173.08,29254.96,623.13,9648.28,20133.93
1051732.5899,13528.59,6412.79,-4696.04,16209.51,28757.77,302.03,8335.64,19474.17
1051732.5939,13591.2,6404.54,-4662.13,16294.39,29036.24,569.87,8910.8,19848.64
1051732.5979,13537.6,6472.87,-4661.94,16226.48,29421.48,833.8,10036.76,20440.96
1051732.6019,13471.56,6493.47,-4685.12,16159.49,29348.71,769.85,9939.48,20406.87
1051732.6059,13492.59,6417.32,-4696.08,16210.75,28842.64,360.68,8549.21,19614.75
1051732.6099,13490.3,6317.9,-4749.78,16205.27,28940.35,456.29,8655.5,19685.03
1051732.6139,13519.24,6428.48,-4708.48,16186.19,29414.37,827.31,9919.93,20386.56
1051732.6179,13519.72,6527.14,-4659.65,16193.06,29473.69,878.0,10151.91,20568.85
1051732.6219,13543.56,6469.63,-4666.76,16231.63,28957.8,525.43,8843.61,19865.94
1051732.6259,13586.52,6402.78,-4664.76,16297.06,28861.34,476.22,8516.5,19604.49
1051732.6299,13538.12,6444.41,-4664.61,16238.64,29296.93,787.78,9704.97,20253.37
1051732.6339,13497.45,6507.78,-4677.06,16153.1,29473.93,846.96,10281.95,20479.25
1051732.6379,13543.04,6492.57,-4658.18,16215.47,28999.19,452.71,9065.06,19739.11
1051732.6419,13510.75,6350.8,-4711.34,16241.12,28808.74,367.93,8460.86,19464.3
1051732.6459,13482.95,6368.83,-4717.45,16205.17,29290.35,733.38,9602.55,20144.56
1051732.6499,13546.9,6543.3,-4628.94,16231.73,29527.14,928.21,10351.95,20573.28
1051732.6539,13559.3,6535.91,-4624.7,16248.47,29065.33,594.66,9277.87,20000.17
1051732.6579,13518.0,6359.72,-4728.13,16214.09,28693.54,322.44,8298.97,19449.09
1051732.6619,13463.16,6312.18,-4783.82,16151.72,29150.92,640.58,9309.72,19998.08
1051732.6659,13526.54,6506.01,-4652.6,16215.52,29577.88,943.95,10348.46,20584.49
1051732.6699,13502.03,6497.77,-4665.61,16186.24,29165.13,634.81,9549.19,20086.05
1051732.6739,13511.52,6373.02,-4726.27,16191.58,28753.47,354.05,8360.01,19470.84
1051732.6779,13512.18,6355.24,-4730.23,16210.7,29081.25,605.34,9096.1,19854.98
1051732.6818,13541.6,6506.21,-4641.01,16244.56,29497.2,915.43,10217.0,20471.86
1051732.6858,13533.74,6532.19,-4636.19,16226.63,29294.07,745.49,9815.26,20259.76
1051732.6898,13499.31,6397.82,-4696.27,16215.95,28808.55,421.0,8529.38,19584.13
1051732.6938,13492.01,6337.69,-4718.59,16233.59,29052.02,644.3,8959.82,19897.27
1051732.6978,13527.59,6464.96,-4666.85,16221.86,29463.96,917.77,10121.97,20465.85
1051732.7018,13565.68,6557.51,-4628.04,16232.64,29345.42,774.53,10007.1,20273.97
1051732.7058,13528.06,6442.02,-4671.19,16233.3,28802.35,375.65,8647.01,19521.86
1051732.7098,13469.41,6299.26,-4757.26,16192.87,28924.18,474.64,8707.05,19634.06
1051732.7138,13508.18,6426.24,-4684.07,16217.71,29491.67,901.03,10009.72,20387.84
1051732.7178,13529.59,6525.76,-4642.68,16227.68,29464.2,853.01,10197.45,20381.41
1051732.7218,13520.24,6443.12,-4680.4,16220.71,28920.8,414.04,8868.17,19595.53
1051732.7258,13496.35,6322.81,-4730.8,16215.85,28846.89,417.47,8488.7,19502.07
1051732.7298,13537.55,6436.73,-4658.79,16252.76,29403.74,810.67,9765.1,20217.37
1051732.7338,13507.51,6501.72,-4662.85,16199.54,29479.7,892.21,10258.53,20483.64
1051732.7378,13547.47,6488.71,-4645.78,16251.04,28976.83,503.83,9020.95,19767.95
1051732.7418,13516.38,6349.14,-4711.25,16240.07,28768.11,375.89,8338.21,19420.44
1051732.7458,13506.46,6374.03,-4714.2,16214.23,29297.83,748.83,9526.78,20091.68
1051732.7498,13538.65,6515.89,-4643.11,16223.24,29523.09,933.27,10314.23,20512.06
1051732.7538,13518.05,6484.32,-4660.23,16224.1,29135.42,603.91,9318.4,19956.45
1051732.7578,13553.38,6380.75,-4700.61,16243.84,28813.75,392.29,8359.48,19442.8
1051732.7618,13506.8,6354.0,-4715.78,16230.06,29179.72,680.64,9274.2,19951.49
1051732.7658,13509.61,6498.0,-4643.25,16227.44,29566.2,942.09,10284.66,20503.52
1051732.7698,13540.6,6529.24,-4629.99,16246.03,29241.85,680.16,9579.28,20092.06
1051732.7738,13521.24,6383.47,-4691.41,16255.76,28771.79,356.86,8362.96,19425.59
1051732.7778,13509.42,6332.92,-4718.26,16238.5,29134.9,649.31,9124.18,19877.72
1051732.7818,13504.17,6456.33,-4672.58,16211.51,29527.19,1003.6,10282.52,20574.86
1051732.7858,13489.58,6485.37,-4686.88,16171.74,29338.08,801.37,9831.24,20322.95
1051732.7898,13490.58,6376.12,-4713.01,16210.94,28788.57,395.25,8426.14,19497.21
1051732.7938,13459.3,6285.53,-4752.3,16217.9,28991.27,519.99,8803.32,19638.78
1051732.7978,13495.02,6429.82,-4685.26,16216.52,29479.13,838.57,10074.9,20263.63
1051732.8018,13553.57,6537.58,-4627.99,16246.13,29471.45,841.52,10167.79,20323.57
1051732.8058,13525.96,6442.88,-4648.78,16276.41,28918.56,496.58,8741.09,19647.08
1051732.8097,13500.17,6330.4,-4701.9,16273.69,28920.42,470.16,8611.68,19524.77
1051732.8137,13507.65,6423.33,-4670.67,16246.03,29297.98,775.72,9744.65,20155.19
1051732.8177,13557.24,6561.09,-4592.99,16275.79,29455.9,870.18,10159.49,20369.01
1051732.8217,13492.97,6422.23,-4696.32,16206.12,28938.82,448.85,8849.67,19579.22
1051732.8257,13443.04,6267.12,-4780.2,16183.38,28851.32,406.41,8474.68,19429.64
1051732.8297,13449.81,6344.65,-4742.81,16173.08,29351.81,767.52,9692.53,20113.42
1051732.8337,13511.71,6497.62,-4657.65,16197.73,29513.65,885.87,10249.33,20397.47
1051732.8377,13512.57,6460.72,-4674.01,16210.18,29004.58,530.72,9080.27,19765.47
1051732.8417,13505.65,6335.55,-4726.36,16236.59,28780.46,416.56,8411.03,19421.58
1051732.8457,13514.09,6379.08,-4704.86,16230.82,29260.92,756.65,9521.15,20028.5
1051732.8497,13470.17,6467.1,-4683.11,16182.42,29542.16,952.58,10356.09,20476.68
1051732.8537,13493.06,6464.77,-4679.87,16194.63,29152.59,621.89,9409.38,19918.59
1051732.8577,13503.12,6345.99,-4721.79,16231.68,28811.27,406.98,8454.71,19402.22
1051732.8617,13482.76,6337.12,-4729.89,16208.41,29169.28,711.82,9314.73,19924.55
1051732.8657,13565.73,6546.78,-4575.92,16305.78,29622.03,1065.25,10418.8,20580.15
1051732.8697,13517.57,6516.65,-4623.99,16248.66,29275.47,774.91,9698.2,20153.1
1051732.8737,13484.77,6358.72,-4714.78,16222.38,28745.23,429.01,8415.51,19463.35
1051732.8777,13449.15,6289.1,-4759.98,16197.44,29080.73,631.38,9071.3,19744.21
1051732.8817,13486.67,6443.07,-4671.24,16201.55,29571.97,956.92,10246.28,20376.83
1051732.8857,13571.41,6572.77,-4571.44,16287.19,29432.11,847.86,9979.06,20193.25
1051732.8897,13516.09,6415.56,-4664.61,16263.2,28803.02,387.14,8497.29,19361.45
1051732.8937,13505.27,6330.92,-4713.49,16245.51,28955.61,587.13,8791.64,19651.94
1051732.8977,13540.03,6471.83,-4633.71,16266.01,29375.89,892.54,9993.84,20256.28
1051732.9017,13514.81,6511.59,-4634.38,16238.26,29382.14,804.42,10004.57,20178.23
1051732.9057,13449.62,6373.6,-4715.49,16200.54,28893.52,408.84,8661.18,19420.24
1051732.9097,13453.77,6275.94,-4765.89,16207.36,28906.87,470.69,8610.11,19433.17
1051732.9137,13522.29,6420.8,-4682.59,16233.11,29439.12,902.13,9911.59,20198.49
1051732.9177,13507.46,6515.93,-4641.1,16216.38,29493.38,911.05,10191.3,20318.51
1051732.9217,13536.79,6464.39,-4653.26,16246.94,28982.21,548.65,8903.89,19621.42
1051732.9257,13533.64,6344.7,-4695.46,16279.99,28822.28,483.89,8492.42,19395.02
1051732.9297,13500.41,6376.93,-4703.19,16230.06,29342.61,833.32,9746.41,20064.02
1051732.9337,13515.24,6513.12,-4631.85,16244.56,29530.34,961.21,10303.16,20389.13
1051732.9376,13521.34,6488.09,-4636.81,16256.14,29076.01,622.46,9139.68,19772.96
1051732.9416,13504.46,6343.17,-4701.23,16257.91,28834.58,463.15,8405.35,19398.98
1051732.9456,13485.96,6353.43,-4701.42,16240.74,29313.71,811.15,9507.42,20018.1
1051732.9496,13525.58,6505.16,-4628.33,16241.36,29603.29,1035.5,10390.81,20475.34
1051732.9536,13563.06,6519.51,-4628.13,16248.85,29172.19,680.64,9477.43,19890.07
1051732.9576,13527.97,6387.0,-4669.86,16281.99,28812.55,433.11,8440.69,19320.44
1051732.9616,13521.63,6381.13,-4685.74,16259.39,29211.1,818.87,9351.06,19958.4
1051732.9656,13479.43,6455.66,-4683.11,16187.24,29494.43,971.03,10179.28,20411.54
1051732.9696,13497.78,6482.13,-4662.04,16207.41,29195.74,685.5,9564.97,19947.01
1051732.9736,13470.89,6349.8,-4705.38,16241.6,28779.03,371.12,8383.66,19261.03
1051732.9776,13474.94,6319.09,-4713.63,16267.44,29087.74,624.75,9003.45,19657.95
1051732.9816,13510.8,6456.04,-4673.24,16215.76,29523.61,971.13,10196.83,20353.61
1051732.9856,13509.32,6504.77,-4659.65,16198.59,29341.18,819.83,9878.83,20168.35
1051732.9896,13530.35,6425.19,-4653.69,16276.17,28835.16,451.8,8520.99,19420.82
1051732.9936,13493.68,6319.29,-4718.11,16251.85,28960.37,599.15,8788.16,19602.06
1051732.9976,13480.28,6420.04,-4686.59,16215.28,29478.51,947.95,10041.67,20289.47
1051733.0016,13501.69,6512.83,-4638.53,16230.16,29440.84,893.78,10103.04,20286.42
1051733.0056,13480.47,6397.63,-4707.62,16199.88,28891.52,509.21,8744.77,19549.94
1051733.0096,13469.36,6288.58,-4754.5,16205.22,28913.74,516.65,8614.21,19467.17
1051733.0136,13577.84,6480.6,-4609.3,16305.26,29432.92,900.27,9887.79,20133.12
1051733.0176,13533.74,6528.57,-4638.0,16225.29,29477.74,929.07,10246.09,20279.03
1051733.0216,13447.1,6388.05,-4748.01,16155.53,28973.92,504.64,8969.45,19546.32
1051733.0256,13462.4,6276.04,-4786.44,16183.76,28813.51,462.39,8527.09,19346.38
1051733.0296,13459.54,6344.75,-4751.3,16174.27,29355.05,863.84,9692.43,20078.18
1051733.0336,13511.99,6498.81,-4671.53,16187.96,29578.83,1035.74,10338.26,20420.12
1051733.0376,13539.13,6484.7,-4661.89,16224.43,29062.7,641.82,9170.25,19724.99
1051733.0416,13461.88,6306.84,-4752.16,16202.12,28810.41,456.76,8399.87,19283.2
1051733.0456,13473.04,6322.48,-4759.31,16181.23,29257.01,781.11,9470.27,19878.34
1051733.0496,13508.18,6482.98,-4676.29,16194.44,29574.54,1017.48,10360.77,20390.23
1051733.0536,13519.62,6503.34,-4649.5,16216.23,29140.43,755.21,9486.34,19921.07
1051733.0576,13532.59,6371.45,-4699.37,16238.41,28781.85,567.15,8446.46,19471.65
1051733.0616,13502.03,6331.92,-4730.65,16223.24,29164.65,743.82,9220.36,19776.73
1051733.0655,13467.6,6421.61,-4721.12,16164.21,29526.19,902.13,10245.09,20161.06
1051733.0695,13493.59,6472.45,-4692.98,16180.18,29251.77,741.77,9714.51,19930.03
1051733.0735,13501.79,6358.81,-4746.06,16173.08,28758.1,456.62,8458.81,19336.37
1051733.0775,13474.8,6290.72,-4777.91,16173.17,29078.87,670.39,9052.61,19663.24
1051733.0815,13485.15,6426.72,-4706.34,16174.75,29543.31,975.42,10221.67,20264.68
1051733.0855,13525.96,6510.4,-4663.42,16189.0,29342.46,849.63,9913.87,20099.83
1051733.0895,13500.93,6375.74,-4741.29,16168.26,28808.31,477.5,8597.99,19377.19
1051733.0935,13455.54,6265.21,-4805.04,16143.99,28921.32,593.76,8809.81,19513.04
1051733.0975,13458.3,6371.45,-4760.22,16119.82,29464.53,917.58,10083.58,20150.0
1051733.1015,13523.15,6496.72,-4676.72,16178.18,29494.0,910.19,10177.66,20209.27
1051733.1055,13548.42,6452.66,-4664.61,16238.98,28930.86,559.04,8823.82,19514.75
1051733.1095,13495.54,6310.23,-4745.44,16198.73,28960.47,587.65,8735.37,19461.78
1051733.1135,13450.72,6351.28,-4754.64,16142.42,29396.49,916.91,9936.24,20135.36
1051733.1175,13515.76,6481.22,-4701.66,16155.48,29462.87,982.71,10267.59,20340.64
1051733.1215,13502.98,6415.89,-4716.02,16170.69,28967.81,553.85,8983.8,19554.33
1051733.1255,13469.51,6297.88,-4746.01,16199.11,28859.43,527.76,8535.29,19355.73
1051733.1295,13537.6,6411.98,-4670.81,16252.09,29386.24,981.0,9822.94,20177.65
1051733.1335,13577.03,6547.07,-4621.22,16245.56,29631.33,1119.66,10469.34,20509.25
1051733.1375,13548.57,6473.83,-4683.21,16183.81,29137.9,679.16,9324.69,19736.05
1051733.1415,13516.71,6336.5,-4720.78,16218.33,28791.62,475.17,8432.34,19261.17
1051733.1455,13490.96,6350.57,-4717.06,16216.66,29217.96,831.51,9516.91,19904.57
1051733.1495,13503.12,6467.39,-4686.93,16173.08,29559.47,1001.02,10355.43,20319.18
1051733.1535,13557.1,6510.45,-4645.01,16221.81,29204.32,733.18,9521.49,19846.01
1051733.1575,13512.37,6347.28,-4727.46,16214.37,28774.17,462.68,8428.0,19296.79
1051733.1615,13509.32,6326.72,-4733.23,16223.48,29156.64,737.19,9254.74,19714.64
1051733.1655,13561.35,6495.81,-4629.42,16255.81,29505.92,998.74,10297.25,20252.8
1051733.1695,13552.95,6523.04,-4624.51,16236.97,29258.97,818.78,9770.97,19967.7
1051733.1735,13573.03,6432.72,-4650.21,16266.87,28807.36,521.99,8520.79,19336.04
1051733.1775,13478.42,6294.2,-4750.54,16202.74,29044.35,681.31,9005.6,19634.73
1051733.1815,13524.3,6443.31,-4685.16,16200.74,29537.49,1028.97,10210.66,20274.93
1051733.1855,13554.29,6521.27,-4652.07,16193.82,29389.58,872.42,9991.74,20078.8
1051733.1895,13518.29,6393.24,-4711.96,16192.39,28787.62,478.94,8608.63,19334.22
1051733.1934,13512.18,6310.32,-4744.34,16213.71,28981.93,638.72,8845.43,19520.48
1051733.1974,13547.9,6440.78,-4672.96,16242.55,29477.89,991.54,10096.6,20209.6
1051733.2014,13580.66,6554.65,-4625.27,16238.6,29474.79,969.31,10224.25,20248.61
1051733.2054,13514.42,6407.07,-4716.54,16184.19,28922.61,550.99,8853.63,19497.3
1051733.2094,13489.01,6294.39,-4763.41,16196.25,28902.68,600.39,8720.07,19437.32
1051733.2134,13517.91,6397.87,-4718.69,16189.05,29387.0,996.69,9923.27,20211.32
1051733.2174,13621.9,6592.89,-4582.07,16267.59,29542.35,1118.99,10363.29,20454.93
1051733.2214,13556.53,6468.11,-4657.89,16229.87,28995.23,633.14,9066.77,19610.07
1051733.2254,13490.96,6297.73,-4746.44,16211.13,28853.37,471.21,8570.48,19218.26
1051733.2294,13541.75,6408.36,-4670.33,16254.33,29334.93,908.28,9808.83,19973.04
1051733.2334,13515.66,6485.46,-4672.19,16187.43,29528.34,995.4,10367.2,20299.63
1051733.2374,13516.48,6448.32,-4704.86,16163.4,29062.23,663.09,9273.58,19704.25
1051733.2414,13482.0,6298.92,-4767.18,16158.25,28780.89,487.9,8459.14,19261.55
1051733.2454,13509.51,6345.08,-4722.6,16201.69,29230.88,841.09,9483.29,19878.91
1051733.2494,13579.85,6526.28,-4620.17,16244.6,29540.26,1039.89,10358.95,20288.61
1051733.2534,13594.82,6528.09,-4628.85,16239.55,29158.98,749.16,9579.71,19806.2
1051733.2574,13514.42,6347.32,-4723.41,16205.46,28761.2,472.26,8472.11,19254.97
1051733.2614,13479.71,6314.09,-4744.48,16188.0,29130.65,757.6,9280.25,19714.26
1051733.2654,13527.11,6470.2,-4662.18,16193.82,29561.33,1053.62,10344.51,20282.46
1051733.2694,13540.94,6500.96,-4649.35,16198.02,29260.92,864.36,9801.77,19979.19
1051733.2734,13538.03,6364.63,-4720.78,16197.83,28767.59,530.62,8541.68,19302.75
1051733.2774,13582.18,6381.32,-4670.14,16286.23,29082.02,792.79,9121.85,19655.66
1051733.2814,13590.1,6508.21,-4618.93,16254.95,29521.61,1103.83,10299.11,20278.93
1051733.2854,13533.78,6510.78,-4644.16,16199.26,29474.12,964.07,10228.35,20132.78
1051733.2894,13560.92,6434.97,-4642.68,16262.29,28891.95,596.38,8797.69,19383.96
1051733.2934,13506.94,6305.7,-4727.36,16225.77,28913.41,648.21,8788.78,19438.41
1051733.2974,13547.47,6447.03,-4663.75,16221.81,29421.52,979.04,10048.92,20079.9
1051733.3014,13566.45,6527.81,-4644.16,16204.07,29422.1,984.0,10211.95,20170.02
1051733.3054,13552.29,6446.89,-4664.04,16235.35,28916.98,574.4,8938.98,19360.02
1051733.3094,13492.25,6280.8,-4759.41,16186.62,28867.87,550.7,8748.72,19248.96
1051733.3134,13511.09,6371.21,-4715.25,16173.75,29357.48,924.35,9933.85,19957.35
1051733.3174,13562.87,6518.51,-4635.76,16198.73,29533.1,1037.98,10365.54,20233.92
1051733.3213,13529.49,6445.65,-4674.39,16196.35,28998.43,674.15,9091.76,19563.72
1051733.3253,13538.55,6348.9,-4691.79,16251.95,28862.48,572.3,8588.65,19232.9
1051733.3293,13538.74,6388.33,-4696.08,16200.74,29319.15,937.75,9728.81,19893.6
1051733.3333,13632.49,6583.41,-4585.84,16244.99,29540.69,1121.47,10432.39,20288.57
1051733.3373,13588.91,6530.09,-4600.48,16254.71,29122.36,800.32,9432.65,19744.78
1051733.3413,13464.02,6294.06,-4744.1,16193.73,28715.42,520.61,8496.52,19187.88
1051733.3453,13505.65,6335.93,-4729.46,16186.19,29256.01,901.79,9561.02,19821.79
1051733.3493,13566.73,6510.59,-4637.05,16206.74,29585.22,1145.27,10398.53,20305.06
1051733.3533,13616.47,6564.19,-4581.55,16271.93,29233.79,898.17,9641.31,19913.01
1051733.3573,13577.13,6408.12,-4659.13,16262.2,28766.83,588.13,8502.29,19263.6
1051733.3613,13501.07,6320.1,-4736.95,16192.1,29127.65,812.34,9327.65,19632.72
1051733.3653,13532.16,6467.96,-4659.89,16203.07,29550.75,1083.8,10389.62,20187.95
1051733.3693,13580.37,6540.92,-4613.26,16244.56,29369.26,970.65,9968.33,20034.51
1051733.3733,13561.58,6414.99,-4669.86,16229.35,28832.34,612.64,8661.22,19305.04
1051733.3773,13541.7,6338.26,-4710.87,16222.86,29036.29,752.35,9072.35,19481.23
1051733.3813,13586.43,6480.27,-4636.29,16238.36,29507.21,1060.68,10250.52,20102.17
1051733.3853,13590.81,6552.89,-4605.91,16233.64,29365.88,952.91,10064.7,20007.8
1051733.3893,13507.32,6410.17,-4671.48,16217.76,28846.6,570.82,8700.9,19277.34
1051733.3933,13527.35,6334.93,-4708.72,16223.81,28919.27,717.5,8831.22,19407.61
1051733.3973,13549.04,6442.12,-4663.37,16207.7,29434.11,1070.4,10105.52,20086.72
1051733.4013,13583.09,6560.14,-4593.42,16250.04,29519.99,1060.2,10342.89,20144.66
1051733.4053,13618.09,6517.7,-4595.95,16297.1,28980.31,718.78,9013.94,19483.57
1051733.4093,13562.87,6357.86,-4686.21,16256.53,28911.02,707.05,8725.98,19382.19
1051733.4133,13543.08,6414.84,-4672.86,16212.75,29428.2,1100.11,10007.48,20112.23
1051733.4173,13543.85,6514.69,-4635.14,16205.98,29560.86,1122.86,10469.34,20277.79
1051733.4213,13604.64,6519.7,-4605.01,16258.48,29078.15,783.59,9242.25,19663.05
1051733.4253,13571.74,6354.52,-4694.51,16226.34,28873.83,683.12,8633.19,19383.48
1051733.4293,13554.43,6393.34,-4675.25,16238.5,29365.54,1000.21,9802.06,19950.2
1051733.4333,13562.49,6528.66,-4617.31,16232.02,29558.57,1103.26,10417.37,20234.06
1051733.4373,13553.24,6497.57,-4630.28,16220.48,29090.17,747.78,9364.65,19664.96
1051733.4413,13541.03,6353.52,-4698.52,16220.71,28800.44,552.13,8543.87,19212.68
1051733.4453,13574.65,6392.43,-4666.85,16257.14,29283.19,922.58,9614.75,19800.19
1051733.4492,13647.46,6584.55,-4553.27,16279.84,29541.97,1175.21,10394.1,20330.43
1051733.4532,13637.5,6591.27,-4550.6,16281.94,29186.35,864.17,9614.66,19832.52
1051733.4572,13584.42,6419.04,-4643.39,16257.57,28743.56,554.47,8501.2,19210.96
1051733.4612,13549.62,6352.14,-4680.92,16244.99,29116.49,826.88,9256.75,19638.35
1051733.4652,13621.38,6537.82,-4576.87,16265.78,29538.11,1150.75,10345.17,20256.62
1051733.4692,13639.45,6604.86,-4533.63,16290.29,29352.91,994.49,9954.36,20040.13
1051733.4732,13654.76,6497.05,-4571.87,16300.82,28836.16,639.01,8664.23,19328.6
1051733.4772,13672.5,6449.37,-4590.04,16315.08,29078.3,843.95,9115.51,19585.52
1051733.4812,13704.54,6608.68,-4494.52,16347.36,29544.17,1144.6,10308.41,20158.25
1051733.4852,13724.38,6699.52,-4434.4,16375.11,29457.19,1073.46,10237.74,20137.03
1051733.4892,13754.04,6622.79,-4445.36,16415.88,28910.02,710.92,8875.13,19396.78
1051733.4932,13677.07,6449.89,-4567.19,16346.22,28939.78,775.19,8873.03,19463.64
1051733.4972,13698.72,6566.29,-4510.98,16347.31,29465.11,1129.44,10125.69,20143.61
1051733.5012,13697.91,6654.07,-4489.95,16306.88,29501.06,1057.82,10353.57,20099.59
1051733.5052,13641.45,6532.72,-4561.23,16278.46,28965.0,653.89,9025.29,19377.42
1051733.5092,13696.53,6476.45,-4538.58,16382.55,28913.31,705.86,8740.04,19337.66
1051733.5132,13718.65,6574.06,-4492.0,16377.4,29390.53,1073.5,9928.13,20009.33
1051733.5172,13666.44,6619.6,-4524.76,16272.55,29570.87,1109.55,10442.54,20170.5
1051733.5212,13651.71,6550.84,-4557.9,16270.02,29059.89,721.69,9208.97,19495.68
1051733.5252,13636.88,6414.6,-4614.16,16287.95,28802.54,585.22,8517.08,19154.26
1051733.5292,13663.15,6493.28,-4566.0,16298.58,29301.55,974.13,9680.8,19821.46
1051733.5332,13681.17,6631.85,-4497.96,16301.87,29579.79,1158.19,10456.13,20220.95
1051733.5372,13691.9,6624.51,-4488.18,16336.44,29143.48,863.7,9529.78,19699.0
1051733.5412,13722.42,6531.43,-4499.29,16394.86,28859.9,696.47,8617.4,19290.5
1051733.5452,13700.63,6511.21,-4530.05,16352.37,29308.85,1003.17,9576.13,19812.92
1051733.5492,13637.35,6571.82,-4547.07,16249.94,29577.21,1158.91,10436.82,20207.03
1051733.5532,13616.71,6561.23,-4573.87,16224.86,29268.08,905.51,9753.13,19833.04
1051733.5572,13572.89,6403.83,-4665.33,16202.98,28812.13,602.77,8582.31,19220.74
1051733.5612,13613.27,6411.03,-4622.17,16277.94,29131.46,876.47,9303.24,19615.08
1051733.5652,13679.22,6584.36,-4522.66,16295.2,29507.35,1173.5,10411.69,20212.94
1051733.5692,13640.31,6586.22,-4552.41,16238.02,29394.06,982.19,10050.49,19964.89
1051733.5732,13586.19,6438.83,-4630.23,16224.1,28875.26,648.21,8715.92,19297.98
1051733.5771,13537.84,6344.03,-4681.06,16214.9,29070.43,818.3,9067.68,19512.37
1051733.5811,13595.87,6495.05,-4598.28,16228.58,29543.83,1158.05,10265.88,20151.28
1051733.5851,13660.29,6622.27,-4520.75,16273.07,29458.96,1114.37,10210.18,20146.52
1051733.5891,13601.45,6482.27,-4602.39,16243.22,28844.03,693.13,8828.31,19383.0
1051733.5931,13559.77,6347.56,-4679.2,16227.2,28969.91,775.53,8852.34,19433.79
1051733.5971,13568.59,6448.32,-4641.44,16190.96,29484.47,1118.33,10096.55,20088.72
1051733.6011,13614.32,6573.11,-4575.92,16200.88,29545.12,1135.64,10376.26,20177.32
1051733.6051,13628.44,6520.94,-4581.98,16241.93,28999.62,756.17,9037.69,19451.14
1051733.6091,13542.8,6331.25,-4704.09,16188.05,28888.99,644.02,8661.18,19203.33
1051733.6131,13548.33,6416.23,-4660.27,16194.01,29370.5,1056.1,9907.2,19953.11
1051733.6171,13579.99,6534.86,-4605.1,16197.68,29529.62,1140.07,10450.03,20188.24
1051733.6211,13651.9,6553.79,-4576.83,16242.27,29035.81,788.12,9304.76,19546.23
