TimeStamp,AF7,FP1,FP2,AF8,O1,O2,I1,I2
1051597.838,15755.37,5886.75,-3860.86,19142.53,28285.46,17647.89,12284.47,28979.02
1051597.842,15723.61,5828.38,-3908.25,19100.72,28724.1,18052.87,13425.26,29264.41
1051597.846,15738.16,5958.84,-3834.2,19094.52,29190.16,18444.97,15518.81,29534.3
1051597.85,15765.72,6014.44,-3817.65,19074.82,28893.57,18183.23,14917.61,29389.81
1051597.854,15758.56,5897.76,-3882.31,19096.47,28298.05,17655.61,12489.65,28968.81
1051597.858,15718.41,5813.65,-3883.41,19138.15,28611.9,17959.64,13050.46,29205.47
1051597.862,15703.92,5935.53,-3822.61,19127.7,29154.97,18437.44,15317.11,29584.22
1051597.866,15755.51,6035.19,-3790.05,19120.6,29010.25,18295.15,15334.32,29503.06
1051597.87,15785.27,5948.64,-3828.19,19137.58,28354.36,17728.38,12854.39,29062.8
1051597.874,15753.41,5840.3,-3890.8,19127.32,28488.21,17865.56,12731.74,29162.12
1051597.8779,15745.4,5929.14,-3844.79,19108.68,29082.3,18396.0,15038.78,29565.0
1051597.8819,15770.77,6037.57,-3789.38,19119.6,29087.36,18400.19,15595.39,29601.24
1051597.8859,15758.42,5960.47,-3831.82,19126.85,28441.81,17789.84,13270.52,29110.58
1051597.8899,15728.28,5818.99,-3919.27,19092.94,28415.49,17806.25,12527.99,29172.23
1051597.8939,15730.24,5874.78,-3894.76,19068.2,28995.9,18364.96,14668.42,29643.44
1051597.8979,15757.71,6008.34,-3803.21,19099.67,29099.18,18419.03,15651.94,29558.95
1051597.9019,15754.75,5984.12,-3810.17,19128.94,28489.97,17827.51,13607.27,29080.63
1051597.9059,15724.04,5834.25,-3887.84,19129.42,28289.37,17638.54,12266.59,28925.57
1051597.9099,15728.0,5858.76,-3878.4,19113.26,28884.27,18192.58,14251.47,29368.69
1051597.9139,15764.14,6004.38,-3800.92,19115.88,29175.95,18469.0,15774.2,29615.64
1051597.9179,15766.86,5995.61,-3808.45,19123.37,28618.34,17966.56,14070.08,29230.22
1051597.9219,15720.75,5828.67,-3894.19,19115.12,28241.69,17619.56,12208.89,28933.48
1051597.9259,15710.26,5821.71,-3900.81,19109.25,28787.09,18108.51,13826.51,29290.92
1051597.9299,15754.37,5975.87,-3825.24,19103.67,29199.08,18486.22,15720.27,29615.98
1051597.9339,15761.28,6001.62,-3812.17,19108.25,28756.0,18096.26,14557.41,29368.12
1051597.9379,15748.07,5866.48,-3869.34,19129.9,28271.73,17687.75,12359.72,29075.58
