TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389506.783,2715.16,15845.78,37153.2,38814.93,26280.98,29193.74,15407.04,8349.09
1389506.785,3118.85,15861.08,37134.7,38775.88,26255.75,29227.64,15551.0,8324.91
1389506.787,3077.27,15864.71,37111.57,38757.52,26233.34,29217.39,15613.61,8301.97
1389506.789,2604.15,15896.32,37113.24,38771.59,26239.54,29177.19,15553.95,8307.55
1389506.791,1763.2,15880.92,37129.88,38806.87,26259.19,29127.03,15359.07,8336.21
1389506.7931,1277.59,15849.74,37145.57,38847.88,26277.12,29105.86,15172.44,8350.33
1389506.7951,1419.78,15855.41,37172.04,38879.73,26300.86,29128.7,15127.76,8362.29
1389506.7971,1963.19,15865.47,37184.43,38867.19,26309.3,29157.5,15222.07,8371.35
1389506.7991,2520.51,15855.84,37171.56,38825.85,26295.62,29155.59,15355.16,8359.0
1389506.8011,3031.64,15860.27,37140.8,38781.74,26260.9,29203.42,15512.37,8327.2
1389506.8031,3114.94,15857.98,37110.29,38749.65,26232.39,29212.86,15602.07,8298.54
1389506.8051,2836.23,15891.7,37112.05,38771.54,26236.25,29197.7,15600.59,8296.4
1389506.8071,2047.49,15905.19,37128.98,38819.65,26257.85,29147.06,15445.14,8309.32
1389506.8091,1389.03,15873.91,37148.62,38860.8,26279.64,29083.88,15234.14,8335.31
1389506.8111,1310.49,15864.37,37173.56,38886.22,26300.34,29078.34,15132.67,8364.49
1389506.8131,1782.13,15868.95,37180.38,38881.45,26311.31,29123.83,15183.83,8373.17
1389506.8151,2325.15,15866.09,37170.37,38858.08,26303.25,29178.1,15309.43,8360.58
1389506.8171,2905.51,15872.39,37156.49,38827.71,26285.37,29226.12,15472.18,8329.92
1389506.8191,3148.03,15890.17,37143.04,38805.54,26268.58,29229.36,15608.84,8299.02
1389506.8211,2991.1,15901.28,37126.35,38800.2,26248.74,29185.68,15642.02,8263.21
1389506.8231,2316.62,15911.25,37112.57,38816.98,26233.34,29110.72,15522.82,8244.23
1389506.8251,1530.12,15873.2,37128.98,38850.79,26252.42,29056.27,15286.16,8283.85
1389506.8271,1235.01,15848.45,37150.91,38869.15,26280.12,29044.54,15113.12,8342.46
1389506.8291,1572.08,15859.03,37171.99,38868.81,26305.44,29094.89,15120.65,8382.51
1389506.8311,2136.52,15873.72,37187.06,38848.36,26314.55,29160.88,15254.31,8393.86
1389506.8331,2711.92,15857.03,37170.41,38794.0,26286.18,29197.79,15403.32,8365.2
1389506.8351,3103.4,15868.24,37146.67,38759.05,26262.19,29206.57,15551.0,8335.64
1389506.8371,3063.39,15868.19,37127.07,38746.31,26248.94,29191.69,15604.55,8315.95
1389506.8391,2603.2,15899.09,37119.68,38768.82,26249.22,29155.21,15544.85,8317.33
1389506.8411,1773.74,15888.5,37137.89,38822.7,26277.69,29109.15,15358.02,8344.51
1389506.8431,1299.29,15876.01,37166.41,38875.39,26311.83,29088.21,15188.36,8362.68
1389506.8451,1425.17,15874.44,37191.06,38906.44,26339.15,29113.53,15132.81,8382.99
1389506.8471,1966.76,15881.44,37196.31,38899.76,26337.05,29158.74,15224.98,8384.23
1389506.8491,2510.17,15868.81,37186.2,38865.76,26320.27,29208.09,15357.83,8376.46
1389506.8511,3047.71,15890.5,37169.41,38822.8,26298.1,29262.31,15536.26,8356.72
1389506.8531,3119.61,15882.49,37140.42,38782.08,26269.11,29263.12,15623.86,8325.86
1389506.8551,2853.92,15911.39,37131.6,38790.76,26257.95,29232.03,15605.93,8313.8
1389506.8572,2047.3,15903.09,37140.09,38829.38,26269.11,29162.36,15435.65,8330.16
1389506.8592,1404.86,15871.1,37145.09,38872.91,26282.12,29084.59,15223.08,8339.55
1389506.8612,1271.53,15840.63,37152.63,38891.51,26294.9,29060.89,15101.82,8341.65
