TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389763.5034,3487.02,13920.36,35226.49,35329.78,25248.24,28884.37,13533.07,8487.94
1389763.5054,6467.82,14750.91,35176.0,35308.37,25115.87,29024.65,14327.34,8377.17
1389763.5074,8022.21,15486.58,35067.94,35208.09,24963.33,29072.62,14986.52,8238.36
1389763.5094,7518.39,15775.16,34956.46,35086.49,24864.77,29001.76,15200.43,8147.53
1389763.5114,4605.58,15400.79,34898.57,34989.41,24878.03,28813.56,14776.42,8161.97
1389763.5134,743.58,14444.88,34930.95,34979.3,25017.65,28610.9,13846.97,8294.96
1389763.5154,-1318.07,13541.37,35050.35,35081.2,25204.42,28544.14,13036.06,8469.3
1389763.5174,-296.12,13276.67,35163.31,35216.38,25295.69,28636.89,12850.33,8554.32
1389763.5194,2491.28,13689.42,35208.18,35297.68,25263.84,28811.79,13309.96,8524.09
1389763.5214,5506.37,14450.69,35178.95,35306.74,25147.11,28975.35,14063.65,8413.65
1389763.5234,7747.46,15284.44,35092.64,35241.75,24993.52,29080.63,14834.93,8264.4
1389763.5254,7929.95,15744.74,34981.4,35120.06,24878.65,29051.21,15208.58,8146.72
1389763.5274,5842.4,15618.85,34900.0,35015.83,24855.52,28907.02,14998.49,8116.29
1389763.5294,1957.89,14803.79,34896.57,34973.2,24958.76,28687.72,14176.32,8218.24
1389763.5314,-936.08,13796.09,34984.97,35035.42,25129.99,28555.02,13245.82,8382.7
1389763.5334,-981.14,13270.76,35111.38,35173.8,25258.73,28591.11,12813.62,8495.67
1389763.5354,1507.71,13500.74,35197.17,35288.96,25274.09,28773.5,13102.44,8507.3
1389763.5374,4481.84,14180.47,35204.7,35327.39,25195.22,28959.47,13782.26,8441.07
1389763.5394,7219.74,15042.59,35141.9,35285.05,25053.84,29072.91,14589.17,8314.94
1389763.5414,8110.29,15663.05,35030.32,35163.5,24917.8,29062.94,15131.28,8191.49
1389763.5434,6852.63,15758.75,34928.04,35041.15,24848.61,28953.36,15158.23,8128.93
1389763.5454,3309.73,15147.26,34885.08,34956.22,24901.2,28733.45,14509.35,8179.43
1389763.5474,-233.13,14108.33,34936.34,34968.09,25056.37,28557.07,13527.78,8324.58
1389763.5494,-1328.28,13368.27,35068.61,35093.98,25224.07,28547.91,12881.76,8484.03
1389763.5514,546.98,13359.45,35177.0,35228.11,25280.53,28692.3,12942.65,8540.44
