TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1390104.444,1850.32,10947.42,32614.71,31355.43,23886.25,26930.0,10890.49,8627.37
1390104.446,2360.15,11024.38,32622.87,31356.62,23880.58,26988.7,11013.46,8625.41
1390104.448,2741.38,11116.46,32620.72,31347.37,23862.32,27012.4,11139.49,8607.96
1390104.45,2734.23,11164.67,32610.32,31332.78,23848.11,27003.05,11199.43,8596.99
1390104.452,2360.68,11170.82,32603.17,31333.35,23848.54,26973.92,11173.06,8598.04
1390104.454,1701.16,11079.5,32593.64,31333.07,23861.22,26918.32,11036.54,8612.2
1390104.456,1283.6,10978.65,32607.75,31354.57,23891.07,26896.05,10901.26,8638.91
1390104.458,1305.44,10939.55,32635.36,31381.56,23918.06,26917.79,10846.38,8660.37
1390104.46,1708.89,10960.1,32646.47,31390.81,23919.2,26964.72,10881.85,8663.61
1390104.462,2190.21,11009.27,32636.07,31379.42,23896.12,27007.25,10972.07,8644.82
1390104.464,2641.39,11095.67,32623.29,31359.06,23867.8,27024.8,11095.81,8618.4
1390104.466,2765.7,11150.55,32606.75,31331.88,23849.39,27032.81,11180.07,8597.18
1390104.468,2533.82,11174.58,32601.74,31334.88,23851.21,26997.76,11186.89,8599.66
1390104.47,1918.13,11113.79,32600.84,31340.7,23867.85,26938.97,11087.9,8615.78
1390104.472,1378.68,10998.06,32595.88,31343.89,23883.06,26878.26,10936.83,8629.32
1390104.474,1235.15,10924.91,32606.94,31351.95,23898.03,26868.87,10840.13,8641.53
1390104.476,1544.71,10920.43,32620.86,31356.05,23901.18,26911.45,10847.24,8643.01
1390104.478,2011.39,10970.55,32629.4,31359.72,23894.98,26963.05,10929.92,8635.81
1390104.48,2518.94,11059.81,32625.58,31357.48,23875.33,27006.77,11054.95,8617.12
1390104.482,2764.13,11132.81,32600.74,31335.64,23847.58,27015.45,11169.29,8593.13
1390104.484,2654.84,11165.86,32584.43,31331.73,23839.52,26980.69,11192.9,8582.97
1390104.486,2138.28,11138.63,32579.71,31334.31,23844.82,26935.63,11117.17,8588.27
1390104.488,1528.45,11041.64,32595.78,31350.28,23867.8,26910.17,10985.8,8615.4
1390104.49,1234.91,10955.62,32615.86,31369.59,23891.17,26898.86,10871.36,8643.44
1390104.492,1416.92,10931.78,32633.02,31382.04,23907.09,26922.75,10850.57,8660.13
1390104.494,1855.23,10962.54,32636.22,31370.31,23904.28,26951.03,10903.55,8654.79
1390104.496,2356.72,11031.72,32632.31,31360.2,23888.16,26975.35,11001.64,8639.62
1390104.498,2721.69,11123.42,32619.86,31354.1,23871.33,27003.43,11126.23,8619.45
1390104.5,2736.71,11178.78,32610.37,31349.0,23861.51,27020.65,11206.29,8609.73
1390104.502,2366.07,11187.94,32603.17,31351.95,23859.74,26988.89,11178.69,8612.54
1390104.504,1724.15,11096.86,32601.31,31352.81,23874.33,26966.86,11052.56,8625.32
1390104.506,1307.77,10995.68,32619.91,31371.69,23898.37,26960.28,10919.62,8646.39
1390104.508,1314.21,10931.02,32633.79,31384.61,23909.52,26925.42,10821.68,8656.69
1390104.51,1707.6,10949.57,32645.75,31394.91,23913.34,26945.88,10852.43,8657.69
1390104.512,2193.07,11010.03,32648.19,31393.44,23899.7,26975.83,10951.95,8645.96
1390104.514,2654.27,11100.77,32637.74,31374.51,23874.0,26978.45,11084.22,8614.45
1390104.516,2777.72,11156.04,32620.86,31352.33,23855.26,27015.78,11177.11,8586.6
1390104.518,2549.12,11181.26,32607.56,31343.89,23847.73,27017.74,11182.45,8581.54
1390104.52,1929.62,11122.32,32611.09,31350.33,23865.51,26992.51,11084.03,8604.81
1390104.522,1411.58,11019.95,32624.39,31368.45,23887.06,26920.51,10945.32,8638.96
1390104.524,1242.97,10934.74,32632.83,31377.99,23900.13,26855.52,10829.97,8659.6
1390104.526,1552.68,10932.59,32630.97,31370.83,23894.69,26855.81,10839.51,8654.64
1390104.528,2009.2,10979.08,32631.59,31358.63,23883.2,26897.48,10916.38,8640.0
1390104.53,2529.86,11074.59,32630.35,31352.48,23865.65,26948.12,11040.4,8621.07
1390104.532,2761.36,11139.82,32604.89,31330.11,23845.34,26986.17,11151.12,8596.56
1390104.534,2673.48,11181.26,32591.01,31334.55,23848.58,26983.31,11196.61,8598.38
1390104.536,2130.13,11145.16,32583.15,31340.22,23870.47,26938.01,11124.8,8618.5
1390104.538,1532.94,11041.79,32582.86,31341.7,23895.65,26889.57,10978.65,8642.01
1390104.54,1217.32,10948.71,32603.55,31365.59,23923.45,26876.02,10861.83,8670.19
1390104.542,1427.22,10939.69,32632.4,31397.3,23939.33,26898.67,10841.9,8683.06
1390104.544,1847.98,10973.65,32650.43,31405.83,23939.28,26933.77,10899.45,8673.86
1390104.546,2387.71,11054.33,32664.26,31408.7,23924.54,26980.36,11017.42,8672.29
1390104.548,2735.57,11140.16,32669.79,31397.68,23902.09,27017.17,11145.45,8656.46
1390104.55,2771.28,11190.37,32662.63,31386.81,23887.3,27018.98,11203.29,8626.61
1390104.552,2373.08,11189.22,32644.66,31400.16,23892.64,27000.29,11176.78,8612.06
1390104.554,1756.1,11114.79,32645.09,31424.62,23918.06,26969.87,11053.75,8647.49
1390104.556,1307.44,11008.41,32658.34,31449.08,23946.86,26934.05,10913.9,8688.64
1390104.558,1343.2,10958.86,32674.51,31472.5,23962.26,26924.95,10849.62,8706.71
1390104.56,1711.7,10974.6,32686.38,31473.21,23969.56,26960.47,10892.3,8714.1
1390104.562,2218.77,11027.34,32682.76,31454.57,23963.74,26986.17,10988.95,8709.29
1390104.564,2647.45,11107.49,32664.35,31413.08,23937.85,26996.9,11103.92,8674.05
1390104.566,2804.8,11179.88,32654.58,31391.43,23934.27,27023.22,11204.72,8657.03
1390104.568,2556.23,11201.76,32641.61,31388.1,23936.23,27000.57,11213.59,8652.93
1390104.57,1965.67,11142.02,32641.94,31395.96,23954.11,26956.61,11116.08,8678.87
1390104.572,1419.21,11041.83,32661.82,31423.76,23976.95,26934.67,10976.75,8730.13
1390104.574,1285.36,10970.5,32686.81,31446.56,23989.01,26937.54,10873.75,8760.21
1390104.576,1570.84,10965.35,32694.49,31452.33,23997.21,26966.48,10875.42,8743.67
1390104.578,2044.15,11007.83,32692.29,31457.67,24000.12,26998.0,10949.47,8710.67
1390104.58,2539.68,11094.95,32681.71,31441.6,23987.11,27007.73,11071.49,8706.52
1390104.582,2799.32,11177.83,32661.06,31416.32,23968.79,27022.13,11187.75,8690.41
1390104.584,2713.73,11230.42,32655.72,31416.23,23961.69,27019.98,11235.86,8696.65
1390104.586,2198.51,11195.99,32643.94,31409.51,23963.79,26987.6,11163.28,8713.2
1390104.588,1579.76,11091.52,32645.13,31416.71,23979.48,26951.98,11024.0,8719.92
1390104.59,1267.1,10988.76,32663.68,31439.98,23994.16,26928.33,10901.5,8713.63
1390104.592,1443.1,10962.54,32679.47,31435.25,23996.93,26944.35,10876.56,8708.38
1390104.594,1869.34,10994.15,32689.19,31431.49,23998.93,26989.65,10938.65,8732.22
1390104.596,2397.82,11074.45,32690.62,31430.68,23992.83,27022.7,11044.65,8740.47
1390104.598,2745.06,11147.36,32670.93,31404.45,23962.93,27004.2,11144.73,8707.38
1390104.6,2781.82,11205.34,32652.38,31388.33,23941.04,27023.22,11215.59,8685.54
1390104.602,2400.64,11207.15,32646.95,31381.8,23947.67,27013.69,11190.65,8699.94
1390104.604,1776.79,11127.47,32640.41,31378.7,23965.03,26960.14,11068.01,8720.3
1390104.606,1314.26,11009.74,32646.33,31382.47,23983.82,26921.51,10922.53,8735.23
1390104.608,1341.2,10961.44,32663.4,31400.11,23996.31,26917.03,10859.63,8744.34
1390104.61,1703.79,10972.64,32672.7,31414.04,23994.64,26938.82,10893.78,8744.57
1390104.612,2223.11,11039.93,32678.18,31419.42,23985.48,26982.74,11002.3,8733.7
1390104.614,2660.99,11128.05,32671.36,31413.94,23966.65,27018.84,11122.18,8717.78
1390104.616,2813.63,11191.51,32647.8,31393.82,23945.0,27028.75,11206.58,8690.07
1390104.618,2554.85,11207.15,32633.64,31381.9,23938.8,27006.1,11204.05,8675.39
1390104.62,1973.1,11158.37,32637.79,31388.33,23953.35,26968.34,11105.73,8688.12
1390104.622,1406.86,11043.84,32645.13,31402.5,23976.0,26929.72,10960.53,8713.68
1390104.624,1269.15,10969.93,32657.05,31423.67,23987.63,26913.79,10861.06,8727.12
1390104.626,1544.76,10964.78,32670.93,31431.39,23988.06,26938.01,10865.5,8732.61
1390104.628,2031.04,11015.99,32678.56,31423.38,23976.28,26972.15,10951.42,8722.69
1390104.63,2520.99,11102.87,32675.99,31409.74,23963.74,27010.4,11077.45,8706.62
1390104.632,2810.19,11186.98,32668.21,31400.88,23944.81,27040.44,11192.94,8689.6
1390104.634,2687.41,11219.12,32646.8,31380.94,23927.26,27026.75,11216.4,8671.62
1390104.636,2192.93,11194.04,32636.5,31375.27,23927.02,26984.65,11152.27,8668.61
1390104.638,1550.29,11086.42,32635.74,31385.38,23943.24,26943.83,11012.94,8684.3
1390104.64,1258.99,10994.48,32643.27,31405.55,23964.22,26928.57,10897.35,8691.93
1390104.642,1412.3,10968.02,32660.3,31424.91,23978.19,26932.77,10863.35,8705.0
1390104.644,1859.38,10999.92,32668.26,31435.06,23974.14,26969.15,10921.86,8711.05
1390104.646,2361.97,11070.73,32670.6,31429.49,23961.31,27008.73,11034.16,8699.66
1390104.648,2756.88,11166.38,32668.74,31410.51,23948.77,27040.39,11160.61,8676.58
1390104.65,2775.24,11219.31,32660.01,31388.38,23938.18,27052.36,11235.52,8669.33
1390104.652,2416.85,11223.22,32654.91,31384.66,23937.13,27028.18,11208.82,8675.96
1390104.654,1748.23,11128.86,32643.13,31383.18,23942.57,26974.4,11072.06,8686.02
1390104.656,1311.73,11018.95,32641.03,31398.49,23957.59,26941.83,10934.31,8702.23
1390104.658,1311.59,10967.3,32654.72,31412.27,23971.56,26935.63,10869.31,8717.59
1390104.66,1704.74,10985.61,32664.73,31415.61,23967.79,26961.33,10914.18,8713.63
1390104.662,2191.4,11044.12,32666.97,31409.65,23952.68,27004.63,11010.03,8695.08
1390104.664,2654.6,11135.72,32660.73,31403.4,23933.75,27025.89,11128.28,8678.58
